agent,trial,episode,reward,acceptance_rate,mean_cpu_utilization,mean_memory_utilization,mean_bandwidth_utilization,mean_operating_servers
PPO,2,0,455117.7183824877,0.32054176072234764,0.0161683550492571,0.11505749807316398,0.023507557630078148,0.9988505747126437
PPO,2,1,458979.5418562677,0.18869828456104945,0.01776340679088245,0.1264082299274278,0.02661569195649619,0.9993560849967804
PPO,2,2,421255.6422061629,0.673202614379085,0.013341029949698095,0.09493764350517127,0.02075976190600838,0.978401727861771
PPO,2,3,482880.275346725,0.17981072555205047,0.017642658216688027,0.12554895705765265,0.025181115837397693,0.9979522184300341
PPO,2,4,400550.65979457623,0.5984251968503937,0.01390538740191862,0.09895373272844842,0.02088851655156648,0.9831460674157303
PPO,2,5,479425.1951042077,0.2779220779220779,0.01670030371928411,0.11884295941973824,0.024092014609255866,0.997169143665959
PPO,2,6,304397.23519810993,0.6598639455782312,0.01337866318819979,0.0952054497385946,0.02001551442092433,0.9817767653758542
PPO,2,7,509494.2575611169,0.2696456086286595,0.016819931156282247,0.11969425403567065,0.025090188064976215,0.9982978723404256
PPO,2,8,435624.3823683113,0.18559556786703602,0.017471328164315736,0.12432973549116427,0.02362597767631133,0.9973333333333333
PPO,2,9,453582.0097841096,0.23348017621145375,0.016958216475733253,0.12067832216305888,0.02343330174983194,0.9987063389391979
PPO,2,10,350507.16921695555,0.6017052375152253,0.013269076839240918,0.09442560966854661,0.020595862599336337,0.9739583333333334
PPO,2,11,446540.73547986994,0.24152542372881355,0.016727592969288586,0.11903715560235806,0.024340089518117895,0.9969306322897483
PPO,2,12,329853.70309500344,0.6409774436090225,0.013552225627650457,0.09644055745251105,0.019455461308610478,0.980719794344473
PPO,2,13,464945.702051719,0.18725868725868725,0.01740151232828711,0.12383291095985832,0.023480389188741606,0.9975308641975309
PPO,2,14,447451.6776697625,0.3192982456140351,0.01629117866833575,0.1159315374094119,0.025785173597102983,0.9928443649373881
PPO,2,15,386309.08786794124,0.4351851851851852,0.015428369599880037,0.10979160218230222,0.022435293694676662,0.9919732441471572
PPO,2,16,260394.00587798408,0.8071570576540755,0.010852411940189838,0.07722810156590058,0.017136907882470118,0.9448315911730546
PPO,2,17,425602.36874512816,0.41680960548885077,0.015193025130978912,0.10811684023560886,0.023076914303668716,0.9878141660319878
PPO,2,18,460499.19444411795,0.16100443131462333,0.01767715597590656,0.12579445054494473,0.023393094430208903,0.9960199004975124
PPO,2,19,513955.21068235155,0.2138157894736842,0.017384024613605567,0.12370846461437975,0.02523702518153755,0.997997997997998
PPO,3,0,252461.8340784549,0.1630170316301703,0.014808096855610225,0.10537760769360868,0.022111734671316382,0.9966555183946488
PPO,3,1,257462.41648370237,0.17866666666666667,0.014673837393229956,0.10442218843252375,0.020307743130131194,0.9953364423717521
PPO,3,2,277209.44676764694,0.2375,0.014142083201518477,0.10063811103554379,0.021516367165587042,0.9901093180635085
PPO,3,3,274621.26731571776,0.12124582869855395,0.015107650632236133,0.10750929690824691,0.02273323459671425,0.9974979149291076
PPO,3,4,279433.63900707825,0.16840536512667661,0.014733400879100777,0.10484605503119321,0.02289651157259092,0.9951582867783985
PPO,3,5,271670.2147827888,0.29557522123893804,0.01380654156156471,0.09825032443172246,0.021188621205067853,0.9920389208314905
PPO,3,6,285931.82050095045,0.27111111111111114,0.013982916798481496,0.09950544861843634,0.020695467446812367,0.9922308546059934
PPO,3,7,254780.98625416332,0.12895927601809956,0.015070371223952559,0.10724400860688996,0.023236722628870714,0.9980209216850439
PPO,3,8,261803.42210876156,0.21367521367521367,0.014414458261342161,0.10257639064564425,0.020806311959769955,0.9944468175993165
PPO,3,9,295741.7256557611,0.13664596273291926,0.01501141631019352,0.10682447273848719,0.0235036420355123,0.9976717112922002
PPO,3,10,265579.00834609073,0.16885245901639345,0.014696272708885445,0.10458184297251452,0.021868760592491668,0.9938549774682507
PPO,3,11,180638.19748743626,0.6746031746031746,0.00984656754191711,0.070070296114227,0.016608617525152514,0.9375619425173439
PPO,3,12,295979.7167840976,0.08602150537634409,0.015399373411843942,0.10958525906088196,0.023163130332575846,0.999616122840691
PPO,3,13,279242.06850695715,0.09090909090909091,0.015324707994787226,0.10905392386611652,0.02356064893899498,0.9980837667670408
PPO,3,14,113158.23734394225,0.8428571428571429,0.007600442897817144,0.05408638920945558,0.012927470807299835,0.8948306595365418
PPO,3,15,285754.22615858447,0.10215053763440861,0.015257140961925092,0.10857310230265733,0.02277776534846729,0.9983204568357407
PPO,3,16,267294.10042305075,0.32974910394265233,0.013440009796818057,0.09564200542291701,0.020805944047857013,0.9865711727842436
PPO,3,17,135671.71151564934,0.8284313725490197,0.008078698103727418,0.05748975629688411,0.014146206415429208,0.9094247246022031
PPO,3,18,310890.0869654696,0.29213483146067415,0.013643278865669716,0.09708851191207316,0.022127559951817314,0.9845722300140253
PPO,3,19,279823.80182844057,0.2002262443438914,0.014469152467645118,0.10296560640180179,0.023048417135553292,0.993214588634436
PPO,4,0,493870.8732175418,0.20912547528517111,0.01733118586038367,0.12333245266211292,0.02458176641922436,0.9976662777129521
PPO,4,1,531553.1337341649,0.15,0.01802408665961227,0.12826328403792459,0.02598357868190939,0.998769987699877
PPO,4,2,465762.60666750045,0.1598240469208211,0.01800436376314531,0.12812293165728178,0.02536780169731827,0.999009900990099
PPO,4,3,455915.38740592217,0.2057877813504823,0.017385091538714516,0.12371605708332899,0.024534411757454452,0.9986754966887417
PPO,4,4,457875.1276627159,0.28716216216216217,0.01678493159887028,0.11944518964431905,0.024284728131737852,0.9972801450589301
PPO,4,5,431111.52433081716,0.09191919191919191,0.018617137856141115,0.13248356412789158,0.022328649341710298,0.9992088607594937
PPO,4,6,482198.4332630519,0.20236087689713322,0.01734611193012424,0.12343866979027358,0.02249323909986284,0.9968553459119497
PPO,4,7,460019.83321066387,0.2413793103448276,0.01712907307813982,0.1218941745575846,0.02246362554643684,0.9983361064891847
PPO,4,8,436574.989375254,0.3824175824175824,0.015828140881527866,0.11263646075497558,0.02203871537571331,0.9959100204498977
PPO,4,9,109989.82147612642,0.9932885906040269,0.007042512748916621,0.05011603806139423,0.012650766421020719,0.8754208754208754
PPO,4,10,496397.69199340424,0.32222222222222224,0.01613145378795594,0.11479490074720669,0.02465887740436005,0.9943555973659455
PPO,4,11,492615.1209293886,0.15422885572139303,0.017983846496523303,0.1279769263674643,0.023999707270775383,0.9988674971687429
PPO,4,12,444599.7241035571,0.24346076458752516,0.016955555719046826,0.12065938764520645,0.023952443631842547,0.9965156794425087
PPO,4,13,473635.31760333304,0.3279742765273312,0.0160126173066501,0.11394923474239578,0.023170848229710314,0.9967637540453075
PPO,4,14,320832.1410643365,0.7019064124783362,0.012459149172956084,0.08866198989281353,0.019111648311780152,0.9687674288901282
PPO,4,15,429726.0354490471,0.372,0.015529530806993779,0.11051148712774704,0.022134795609006375,0.9905660377358491
PPO,4,16,496421.3667123845,0.103954802259887,0.01855680272136646,0.13205420630936715,0.02564656568255681,0.9991394148020654
PPO,4,17,491086.56470508414,0.12210796915167095,0.018360528108476347,0.13065747387581944,0.02536818476542284,0.9990601503759399
PPO,4,18,500174.3762587164,0.18274111675126903,0.01748398773992457,0.12441982375875761,0.025905598358377392,0.9973787680209698
PPO,4,19,329311.43880035804,0.6975806451612904,0.012127101527044699,0.08629906730339351,0.018229805095263212,0.9635416666666666
PPO,5,0,299797.56644649134,0.3423728813559322,0.013239749274795026,0.0942169084011979,0.02033262373808149,0.9822184589331076
PPO,5,1,262473.4429714868,0.15402298850574714,0.014883984771296694,0.1059176424520162,0.020782693111209647,0.9971280873061459
PPO,5,2,138827.52746745822,0.7710144927536232,0.008552604431729074,0.0608621758321304,0.01396590451234723,0.9131064446053584
PPO,5,3,234758.15372475787,0.42916666666666664,0.012474296108826317,0.08876977875193949,0.019390442145685895,0.9750260145681582
PPO,5,4,271051.5068814721,0.20203735144312393,0.014537854980237162,0.10345450828366272,0.02177420203717003,0.9961815867628341
PPO,5,5,249652.66078286007,0.35374149659863946,0.013136288998357932,0.09348066278310332,0.019845189989698298,0.9813031161473088
PPO,5,6,262778.81378132675,0.08388520971302428,0.015385670977622536,0.10948774958671335,0.022936075803316747,0.9986206896551724
PPO,5,7,275133.02725867124,0.2579185520361991,0.014097148362179887,0.10031834503740322,0.019878598087921855,0.9932203389830508
PPO,5,8,268273.6279791806,0.08536585365853659,0.01539364086696863,0.10954446503644717,0.022471841116957186,0.9992380952380953
PPO,5,9,278418.5520170553,0.20850202429149797,0.014489918247057062,0.10311338016217451,0.022269414298243296,0.9959534648457259
PPO,5,10,199192.10781676765,0.5714285714285714,0.010825874164914321,0.07703925303936018,0.01659590043155007,0.9485834207764953
PPO,5,11,159098.68536176553,0.5319148936170213,0.01131728445751749,0.08053623455801648,0.01774038217059209,0.9574656623836951
PPO,5,12,275798.8422869701,0.20052083333333334,0.014531348861119871,0.10340820933825245,0.022746063830073448,0.9954456733897202
PPO,5,13,268314.68903399876,0.437125748502994,0.012584606175185194,0.08955476895093437,0.018968956965793395,0.981301421091997
PPO,5,14,299270.87405266747,0.08891213389121339,0.015381797508600486,0.10946018514659707,0.022965881773037714,0.9997385620915032
PPO,5,15,250055.20921358824,0.10864197530864197,0.015157826285633919,0.10786635766838934,0.021188091770666696,0.9962974390620178
PPO,5,16,249187.20319580793,0.3419354838709677,0.01328642426345272,0.09454905767681596,0.01962228264856922,0.983883964544722
PPO,5,17,243125.23474792406,0.10954063604240283,0.0152208396725552,0.10831477450623024,0.021968687607313,0.9988224904327347
PPO,5,18,265831.0981751115,0.14958775029446408,0.01492348778118476,0.10619875438147611,0.0222095250898479,0.9976449808654695
PPO,5,19,226924.4180174656,0.45394736842105265,0.012253575650610206,0.08719908441608744,0.01964447837569366,0.9731506849315068
PPO,6,0,239569.3196125376,0.36097560975609755,0.013140330707324776,0.09350942445491513,0.02077984973356796,0.9829476248477467
PPO,6,1,273645.48501386197,0.20398009950248755,0.014428018087355042,0.10267288528907562,0.021516017770436918,0.9925404061334439
PPO,6,2,213377.24293277325,0.4706927175843694,0.012099617732320461,0.08610348669863238,0.01925489749046937,0.9715934309809143
PPO,6,3,257674.03973111563,0.10616438356164383,0.015213778369078642,0.1082645247493026,0.022422943345315232,0.9977175463623396
PPO,6,4,289923.0431930655,0.24528301886792453,0.0141646720347633,0.10079885803977658,0.02165996636747249,0.9929278642149929
PPO,6,5,191070.59203715605,0.5840978593272171,0.010785113293029428,0.07674918989291994,0.018324531996317714,0.9503437738731857
PPO,6,6,334625.8667656965,0.16261682242990655,0.014814902417607103,0.10542603753906664,0.023066996148447736,0.9967304997664642
PPO,6,7,278011.51248853124,0.2563176895306859,0.014147204707188365,0.10067455677334101,0.022154123043356476,0.9950383400992332
PPO,6,8,259092.92755684265,0.3411214953271028,0.01329839131707401,0.09463421780873879,0.01972250720265937,0.9842381786339754
PPO,6,9,224681.2186439149,0.4188235294117647,0.012622959971714046,0.0898277028305265,0.020134811980560646,0.9782480893592005
PPO,6,10,283333.4853425589,0.1763668430335097,0.01469295933073218,0.10455826425969426,0.022717532439818253,0.9955927721463199
PPO,6,11,333527.57994734164,0.17346938775510204,0.014679464003253914,0.10446222860173197,0.02412598814097553,0.994263862332696
PPO,6,12,216738.07579260622,0.10395314787701318,0.015241576627297434,0.1084623431440432,0.019848771489504966,0.9981705085986096
PPO,6,13,262891.23102444847,0.14427860696517414,0.015000920736400221,0.10674978397405703,0.021134321103162,0.9991711562370493
PPO,6,14,203013.71412102086,0.4896265560165975,0.01184791041229926,0.08431228317792122,0.018139869439723406,0.966839378238342
PPO,6,15,298732.73937573144,0.14838709677419354,0.014840138380055287,0.10560562208504608,0.023831182009821966,0.9940891993551854
PPO,6,16,283440.73611971946,0.32887700534759357,0.013444689370959877,0.0956753062807452,0.020183907689152777,0.9866399465597863
PPO,6,17,288119.4401174391,0.10507880910683012,0.015237147569630074,0.10843082501542246,0.023099037064646135,0.9982494529540481
PPO,6,18,318963.06589768105,0.10863874345549739,0.015197697395118174,0.10815008907388361,0.02407452981746279,0.9977101733725875
PPO,6,19,272862.47887367604,0.12087912087912088,0.01512544715644999,0.10763594080889155,0.022783122081917934,0.9980774512496566
PPO,7,0,268748.3536745011,0.07444444444444444,0.013794673775888722,0.09816587071188546,0.020222171752595365,0.9984496124031008
PPO,7,1,216655.48784708502,0.40310077519379844,0.010870397332126148,0.07735608948995053,0.017376774872361327,0.9740474875759249
PPO,7,2,298833.6727366347,0.16511627906976745,0.012794404863162004,0.09104774161662019,0.01940876634948839,0.9890329012961117
PPO,7,3,345518.46150643245,0.1791767554479419,0.012706841010856755,0.09042461837760207,0.02080847825287147,0.9897435897435898
PPO,7,4,263840.9343374228,0.10132689987937274,0.013526366834569554,0.09625654070955712,0.02036017313594369,0.9972632731253421
PPO,7,5,279136.7587148888,0.0972972972972973,0.01354157738322504,0.09636478225096874,0.02090288868062894,0.9965534219596258
PPO,7,6,317345.211429595,0.0748502994011976,0.013723575716933107,0.09765992160597059,0.021435157912921714,0.9958246346555324
PPO,7,7,266890.09250626556,0.0949367088607595,0.013608776033047228,0.09684298232134586,0.020031690305802024,0.9982668977469671
PPO,7,8,202108.14034833785,0.631578947368421,0.008963408204154814,0.06378554398617714,0.01456282790551396,0.9409660107334525
PPO,7,9,240507.66495293763,0.4300341296928328,0.010794596133213633,0.07681667182678993,0.017685470652570107,0.9761620977353993
PPO,7,10,267493.5434615375,0.5393258426966292,0.009553014961079005,0.06798131270179852,0.01641828970176653,0.9489671931956257
PPO,7,11,301476.1480060309,0.3386243386243386,0.011268135740303333,0.0801864816970151,0.018787904526637676,0.9753208292201382
PPO,7,12,246012.6306581414,0.4,0.010979615218780039,0.07813330750284991,0.016204738997181427,0.976878612716763
PPO,7,13,265529.1522860587,0.3083511777301927,0.011711369798966637,0.08334063075517516,0.01910965624429151,0.9852820932134096
PPO,7,14,220295.7871198261,0.3553615960099751,0.011097037928036785,0.07896891280115598,0.018031639995903948,0.9728735632183908
PPO,7,15,237458.0380620103,0.19247787610619468,0.012589954448317519,0.08959282841485287,0.019267059823225442,0.9893370421882244
PPO,7,16,288499.1572818717,0.09642857142857143,0.013583711088005573,0.09666461477207744,0.020484722251892695,0.9978296256104178
PPO,7,17,300630.8482848421,0.14724919093851133,0.013165568197384446,0.09368901987170718,0.022100743952347856,0.9978858350951374
PPO,7,18,240648.64198343334,0.1906519065190652,0.01269540186309905,0.0903432149375439,0.0184601783046645,0.9927723283427982
PPO,7,19,258006.81979620937,0.108,0.01343283496859854,0.0955909477994586,0.020612039456595264,0.9959404600811907
PPO,8,0,254575.3247980435,0.4094488188976378,0.012636786425107162,0.08992609485184161,0.01974027879924667,0.9763934426229508
PPO,8,1,307883.30522820697,0.0941320293398533,0.01532216832746904,0.10903585104629784,0.024333356776737494,0.9987778796211427
PPO,8,2,193927.70677174712,0.6319290465631929,0.010485153383356283,0.0746146105480145,0.016693525546374828,0.9512465373961219
PPO,8,3,255757.7753276592,0.11790393013100436,0.01511046888318192,0.1075293521891813,0.021924797921126924,0.9967260822117133
PPO,8,4,303652.76315372123,0.12202852614896989,0.015128414797820717,0.10765705918427683,0.024269588932226614,0.9984158415841584
PPO,8,5,231849.6985036238,0.33242876526458615,0.013384373751157343,0.09524608733496634,0.02034201493174441,0.9854187860291624
PPO,8,6,289607.85593641415,0.1857707509881423,0.014623630636724998,0.10406490633596957,0.022163911888936762,0.9950641658440277
PPO,8,7,259293.6994180796,0.6416666666666667,0.010467415374881354,0.07448838305797542,0.01787628869941344,0.9521829521829522
PPO,8,8,262887.51156539307,0.10204081632653061,0.015251669191961225,0.1085341640086778,0.023271101598269325,0.9981208053691275
PPO,8,9,201149.34579771536,0.5555555555555556,0.011265311332745,0.08016638260429912,0.017546970725530776,0.9612856099342586
PPO,8,10,274877.87414795446,0.061200923787528866,0.015557863481971775,0.11071310854728873,0.023503032752497186,0.9994227994227994
PPO,8,11,141786.93783449943,0.7079646017699115,0.009597052573818632,0.06829469384214958,0.015296908729265979,0.9359823399558499
PPO,8,12,272865.0774087459,0.14756944444444445,0.014886013128756703,0.10593207668072026,0.02295988151321822,0.9956616052060737
PPO,8,13,192148.30473948448,0.5553435114503816,0.011215228053736972,0.07980997920021707,0.01785781063110853,0.9594659036719122
PPO,8,14,274808.7481281962,0.11885245901639344,0.015121699659269454,0.10760927281154031,0.023473481748001207,0.9974391805377721
PPO,8,15,168880.59250822148,0.4533898305084746,0.012214375144102622,0.08692012516585956,0.018794006768744126,0.9716706380725444
PPO,8,16,227663.41094296364,0.40954773869346733,0.012645877282648574,0.0899907873527715,0.020372129432328065,0.9767733835530445
PPO,8,17,262060.51547649922,0.1459227467811159,0.014917421688415549,0.10615558675836333,0.022578129895746313,0.9965138106731027
PPO,8,18,273327.39368580515,0.10477453580901856,0.015240241437210993,0.1084528416437153,0.02239679684902245,0.998342724560822
PPO,8,19,250397.49743051088,0.11376564277588168,0.015171031761884722,0.10796033068256669,0.02171821320045614,0.9980096673301109
PPO,9,0,283019.8446952519,0.09115646258503401,0.012026919967445105,0.08558615374072884,0.01668433511747711,0.9946638207043756
PPO,9,1,194802.43684792652,0.417910447761194,0.009184787277058369,0.06536092516604605,0.013676677686896314,0.9555765595463138
PPO,9,2,243919.75057323993,0.436046511627907,0.009328106958468169,0.06638081889780921,0.013043266237724114,0.9623115577889447
PPO,9,3,253950.03231129417,0.26902654867256637,0.010164278713916947,0.07233119726643614,0.014932637786885635,0.9706457925636007
PPO,9,4,271252.8273426296,0.2605042016806723,0.010610446897029242,0.07550622618634521,0.016892873482013727,0.9858623939679547
PPO,9,5,256173.56725973744,0.21419354838709678,0.010858973750438913,0.07727479682140372,0.015835108936846302,0.9858712715855573
PPO,9,6,320706.7920336913,0.1952662721893491,0.01106654327224995,0.07875190626037015,0.016291483331854026,0.9888268156424581
PPO,9,7,223187.75721081143,0.14903846153846154,0.0114371477128332,0.0813892073079045,0.013631293379575613,0.9911504424778761
PPO,9,8,273793.3275333116,0.20937042459736457,0.010977993941449183,0.0781217701440521,0.01703414985673908,0.9892183288409704
PPO,9,9,282651.80980308284,0.2503401360544218,0.010684805370031558,0.07603537710108742,0.016988970800003014,0.9868012422360248
PPO,9,10,210802.557718115,0.5463917525773195,0.008532950411262251,0.060722313587943916,0.013159981190006772,0.9434697855750487
PPO,9,11,415521.157269507,0.1511627906976744,0.011402720658019623,0.08114421696839198,0.019475491690425964,0.9900199600798403
PPO,9,12,296381.53025902575,0.128,0.011777936666709342,0.08381433492815435,0.017693189681523683,0.9976905311778291
PPO,9,13,296497.8876738341,0.06675062972292191,0.012365420243371394,0.08799499463558152,0.01696707282327087,0.9979035639412998
PPO,9,14,337907.8527495582,0.2680851063829787,0.01021589776342572,0.07269852954429014,0.016738619836593,0.971764705882353
PPO,9,15,376405.2038685469,0.17251461988304093,0.011360761789121885,0.08084562861709416,0.01793752176449073,0.9942307692307693
PPO,9,16,197104.97157545696,0.592,0.008094873854350614,0.057604866423454894,0.012530528453222388,0.9310344827586207
PPO,9,17,88256.81228722956,0.9045226130653267,0.005676420892482337,0.040394634080556074,0.009667814351517853,0.8581081081081081
PPO,9,18,191603.4792486937,0.06738868832731648,0.01236035149353718,0.08795892431967721,0.01437441441213412,0.998
PPO,9,19,229719.17419078763,0.08496732026143791,0.012089067278287475,0.08602840739459212,0.016482732030184893,0.99479618386817
